"Country","Schedule","Tax Base","Rates and thresholds","Year","Unit","PowerCode","Reference Period","Value","Flags"
"Colombia","1","Monthly gross earnings","03 Upper threshold","2010",,"Units",,8755000,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2011",,"Units",,9105200,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2012",,"Units",,9633900,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2013",,"Units",,10021500,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2014",,"Units",,10472000,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2015",,"Units",,10953950,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2016",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2017",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2018",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","03 Upper threshold","2019",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2003",,"Units",,8.775,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2004",,"Units",,9.025,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2005",,"Units",,9.15,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2006",,"Units",,9.275,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2007",,"Units",,9.275,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2008",,"Units",,9.275,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2009",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2010",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2011",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2012",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2013",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2014",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2015",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2016",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2017",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2018",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Marginal rate","2019",,"Units",,9.4,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2003",,"Units",,5644000,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2004",,"Units",,6086000,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2005",,"Units",,6485500,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2006",,"Units",,6936000,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2007",,"Units",,7372900,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2008",,"Units",,7845500,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2009",,"Units",,8447300,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2010",,"Units",,8755000,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2011",,"Units",,9105200,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2012",,"Units",,9633900,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2013",,"Units",,10021500,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2014",,"Units",,10472000,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2015",,"Units",,10953950,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2016",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2017",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2018",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","04 Lower threshold","2019",,"Units",,11720735,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2003",,"Units",,5976000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2004",,"Units",,6444000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2005",,"Units",,6867000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2006",,"Units",,7344000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2007",,"Units",,7806600,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2008",,"Units",,8307000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2009",,"Units",,8944200,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2010",,"Units",,9270000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2011",,"Units",,9640800,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2012",,"Units",,10200600,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2013",,"Units",,10611000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2014",,"Units",,11088000,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2015",,"Units",,11598300,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2016",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2017",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2018",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","04 Upper threshold","2019",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2003",,"Units",,8.975,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2004",,"Units",,9.225,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2005",,"Units",,9.35,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2006",,"Units",,9.475,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2007",,"Units",,9.475,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2008",,"Units",,9.475,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2009",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2010",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2011",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2012",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2013",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2014",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2015",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2016",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2017",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2018",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Marginal rate","2019",,"Units",,9.6,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2003",,"Units",,5976000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2004",,"Units",,6444000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2005",,"Units",,6867000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2006",,"Units",,7344000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2007",,"Units",,7806600,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2008",,"Units",,8307000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2009",,"Units",,8944200,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2010",,"Units",,9270000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2011",,"Units",,9640800,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2012",,"Units",,10200600,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2013",,"Units",,10611000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2014",,"Units",,11088000,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2015",,"Units",,11598300,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2016",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2017",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2018",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","05 Lower threshold","2019",,"Units",,12410190,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2003",,"Units",,6308000,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2004",,"Units",,6802000,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2005",,"Units",,7248500,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2006",,"Units",,7752000,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2007",,"Units",,8240300,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2008",,"Units",,8768500,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2009",,"Units",,9441100,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2010",,"Units",,9785000,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2011",,"Units",,10176400,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2012",,"Units",,10767300,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2013",,"Units",,11200500,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2014",,"Units",,11704000,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2015",,"Units",,12242650,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2016",,"Units",,13099645,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2017",,"Units",,13099645,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2018",,"Units",,13099645,
"Colombia","1","Monthly gross earnings","05 Upper threshold","2019",,"Units",,13099645,
"Colombia","1","Monthly gross earnings","Maximum contribution","2000",,"Units",,544584.375,
"Colombia","1","Monthly gross earnings","Maximum contribution","2001",,"Units",,598812.5,
"Colombia","1","Monthly gross earnings","Maximum contribution","2002",,"Units",,646968.75,
"Colombia","1","Monthly gross earnings","Maximum contribution","2003",,"Units",,778125,
"Colombia","1","Monthly gross earnings","Maximum contribution","2004",,"Units",,861437.5,
"Colombia","1","Monthly gross earnings","Maximum contribution","2005",,"Units",,929906.25,
"Colombia","1","Monthly gross earnings","Maximum contribution","2006",,"Units",,1007250,
"Colombia","1","Monthly gross earnings","Maximum contribution","2007",,"Units",,1070696.875,
"Colombia","1","Monthly gross earnings","Maximum contribution","2008",,"Units",,1139328.125,
"Colombia","1","Monthly gross earnings","Maximum contribution","2009",,"Units",,1242250,
"Colombia","1","Monthly gross earnings","Maximum contribution","2010",,"Units",,1287500,
"Colombia","1","Monthly gross earnings","Maximum contribution","2011",,"Units",,1339000,
"Colombia","1","Monthly gross earnings","Maximum contribution","2012",,"Units",,1416750,
"Colombia","1","Monthly gross earnings","Maximum contribution","2013",,"Units",,1473750,
"Colombia","1","Monthly gross earnings","Maximum contribution","2014",,"Units",,1540000,
"Colombia","1","Monthly gross earnings","Maximum contribution","2015",,"Units",,1610875,
"Colombia","1","Monthly gross earnings","Maximum contribution","2016",,"Units",,1723637.5,
"Colombia","1","Monthly gross earnings","Maximum contribution","2017",,"Units",,1723637.5,
"Colombia","1","Monthly gross earnings","Maximum contribution","2018",,"Units",,1723637.5,
"Colombia","1","Monthly gross earnings","Maximum contribution","2019",,"Units",,1723637.5,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2000",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2001",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2002",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2003",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2004",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2005",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2006",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2007",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2008",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2009",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2010",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2011",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2012",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2013",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2014",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2015",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2016",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2017",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2018",,"Units",,100,
"Colombia","1","Monthly gross earnings","% of payment given as relief from personal income tax","2019",,"Units",,100,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2003",,"Units",,9.175,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2004",,"Units",,9.425,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2005",,"Units",,9.55,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2006",,"Units",,9.675,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2007",,"Units",,9.675,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2008",,"Units",,9.675,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2009",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2010",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2011",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2012",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2013",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2014",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2015",,"Units",,9.8,
"Colombia","1","Monthly gross earnings","06 Marginal rate","2016",,"Units",,9.8,
